LocationType,Location,TimeFrame,DataFormat,Data
County,Jeff Davis,1993,Number,333
County,Jeff Davis,1995,Number,333
County,Jeff Davis,1997,Number,389
County,Jeff Davis,1998,Number,379
County,Jeff Davis,1999,Number,321
County,Jeff Davis,2000,Number,363
County,Jeff Davis,2001,Number,368
County,Jeff Davis,2002,Number,353
County,Jeff Davis,2003,Number,319
County,Jeff Davis,2004,Number,248
County,Jeff Davis,2005,Number,294
County,Jeff Davis,2006,Number,301
County,Jeff Davis,2007,Number,287
County,Jeff Davis,2008,Number,269
County,Jeff Davis,2009,Number,299
County,Jeff Davis,2010,Number,272
County,Jeff Davis,2011,Number,311
County,Jeff Davis,2012,Number,292
County,Jeff Davis,2013,Number,282
County,Jeff Davis,2015,Number,274
County,Jeff Davis,2014,Number,277
County,Jeff Davis,2016,Number,274
County,Jeff Davis,2017,Number,281
County,Jeff Davis,2018,Number,284
County,Jeff Davis,2019,Number,278
County,Jeff Davis,2019,Percent,0.127
County,Jeff Davis,2018,Percent,0.131
County,Jeff Davis,2017,Percent,0.128
County,Jeff Davis,1989,Percent,0.197
County,Jeff Davis,1993,Percent,0.159
County,Jeff Davis,1995,Percent,0.155
County,Jeff Davis,1997,Percent,0.166
County,Jeff Davis,1998,Percent,0.159
County,Jeff Davis,1999,Percent,0.15
County,Jeff Davis,2000,Percent,0.166
County,Jeff Davis,2001,Percent,0.172
County,Jeff Davis,2002,Percent,0.162
County,Jeff Davis,2003,Percent,0.146
County,Jeff Davis,2004,Percent,0.11
County,Jeff Davis,2005,Percent,0.131
County,Jeff Davis,2016,Percent,0.13
County,Jeff Davis,2014,Percent,0.131
County,Jeff Davis,2015,Percent,0.133
County,Jeff Davis,2013,Percent,0.13
County,Jeff Davis,2012,Percent,0.13171
County,Jeff Davis,2011,Percent,0.141
County,Jeff Davis,2010,Percent,0.121
County,Jeff Davis,2009,Percent,0.136
County,Jeff Davis,2008,Percent,0.122
County,Jeff Davis,2006,Percent,0.134
County,Jeff Davis,2007,Percent,0.131
County,Jeff Davis,2020,Number,474
County,Jeff Davis,2020,Percent,0.222
County,Jeff Davis,2021,Number,398
County,Jeff Davis,2021,Percent,0.213
County,Jeff Davis,2022,Number,254
County,Jeff Davis,2022,Percent,0.133
County,Jefferson,2007,Percent,0.171
County,Jefferson,2006,Percent,0.204
County,Jefferson,2008,Percent,0.173
County,Jefferson,2009,Percent,0.191
County,Jefferson,2010,Percent,0.226
County,Jefferson,2011,Percent,0.2
County,Jefferson,2012,Percent,0.2105
County,Jefferson,2013,Percent,0.227
County,Jefferson,2015,Percent,0.169
County,Jefferson,2014,Percent,0.212
County,Jefferson,2016,Percent,0.201
County,Jefferson,1989,Percent,0.195
County,Jefferson,1993,Percent,0.196
County,Jefferson,1995,Percent,0.2
County,Jefferson,1997,Percent,0.191
County,Jefferson,1998,Percent,0.176
County,Jefferson,1999,Percent,0.174
County,Jefferson,2000,Percent,0.17
County,Jefferson,2001,Percent,0.175
County,Jefferson,2002,Percent,0.179
County,Jefferson,2003,Percent,0.181
County,Jefferson,2004,Percent,0.187
County,Jefferson,2005,Percent,0.197
County,Jefferson,2017,Percent,0.186
County,Jefferson,2018,Percent,0.187
County,Jefferson,2019,Percent,0.169
County,Jefferson,2019,Number,39998
County,Jefferson,2018,Number,44682
County,Jefferson,2017,Number,44734
County,Jefferson,2016,Number,47920
County,Jefferson,2014,Number,50051
County,Jefferson,2015,Number,40306
County,Jefferson,2013,Number,53567
County,Jefferson,2012,Number,49556
County,Jefferson,2011,Number,47273
County,Jefferson,2010,Number,53452
County,Jefferson,2009,Number,43356
County,Jefferson,2008,Number,39041
County,Jefferson,2007,Number,38641
County,Jefferson,2006,Number,46353
County,Jefferson,1989,Number,45768
County,Jefferson,1993,Number,47542
County,Jefferson,1995,Number,47744
County,Jefferson,1997,Number,45130
County,Jefferson,1998,Number,41617
County,Jefferson,1999,Number,41142
County,Jefferson,2000,Number,39874
County,Jefferson,2001,Number,40941
County,Jefferson,2002,Number,41842
County,Jefferson,2003,Number,42229
County,Jefferson,2004,Number,43445
County,Jefferson,2005,Number,45305
County,Jefferson,2020,Number,42858
County,Jefferson,2020,Percent,0.183
County,Jefferson,2021,Number,45633
County,Jefferson,2021,Percent,0.192
County,Jefferson,2022,Number,44645
County,Jefferson,2022,Percent,0.188
County,Jim Hogg,1989,Number,1798
County,Jim Hogg,1993,Number,1603
County,Jim Hogg,1995,Number,1711
County,Jim Hogg,1997,Number,1549
County,Jim Hogg,1998,Number,1480
County,Jim Hogg,1999,Number,1345
County,Jim Hogg,2000,Number,1355
County,Jim Hogg,2001,Number,1219
County,Jim Hogg,2002,Number,1136
County,Jim Hogg,2003,Number,1129
County,Jim Hogg,2004,Number,1095
County,Jim Hogg,2005,Number,1291
County,Jim Hogg,2006,Number,1202
County,Jim Hogg,2007,Number,1121
County,Jim Hogg,2008,Number,1130
County,Jim Hogg,2009,Number,1113
County,Jim Hogg,2010,Number,1310
County,Jim Hogg,2011,Number,1309
County,Jim Hogg,2012,Number,1290
County,Jim Hogg,2013,Number,1254
County,Jim Hogg,2015,Number,1204
County,Jim Hogg,2014,Number,1177
County,Jim Hogg,2016,Number,1431
County,Jim Hogg,2017,Number,1413
County,Jim Hogg,2018,Number,1318
County,Jim Hogg,2019,Number,1181
County,Jim Hogg,2019,Percent,0.228
County,Jim Hogg,2018,Percent,0.252
County,Jim Hogg,2017,Percent,0.273
County,Jim Hogg,1989,Percent,0.353
County,Jim Hogg,1993,Percent,0.308
County,Jim Hogg,1995,Percent,0.336
County,Jim Hogg,1997,Percent,0.305
County,Jim Hogg,1998,Percent,0.291
County,Jim Hogg,1999,Percent,0.259
County,Jim Hogg,2000,Percent,0.265
County,Jim Hogg,2001,Percent,0.24
County,Jim Hogg,2002,Percent,0.228
County,Jim Hogg,2003,Percent,0.225
County,Jim Hogg,2004,Percent,0.22
County,Jim Hogg,2005,Percent,0.26
County,Jim Hogg,2016,Percent,0.279
County,Jim Hogg,2014,Percent,0.225
County,Jim Hogg,2015,Percent,0.232
County,Jim Hogg,2013,Percent,0.24
County,Jim Hogg,2012,Percent,0.24665
County,Jim Hogg,2011,Percent,0.25
County,Jim Hogg,2010,Percent,0.248
County,Jim Hogg,2009,Percent,0.226
County,Jim Hogg,2008,Percent,0.228
County,Jim Hogg,2006,Percent,0.242
County,Jim Hogg,2007,Percent,0.228
County,Jim Hogg,2020,Number,1035
County,Jim Hogg,2020,Percent,0.201
County,Jim Hogg,2021,Number,1111
County,Jim Hogg,2021,Percent,0.232
County,Jim Hogg,2022,Number,1263
County,Jim Hogg,2022,Percent,0.269
County,Jim Wells,2007,Percent,0.221
County,Jim Wells,2006,Percent,0.221
County,Jim Wells,2008,Percent,0.216
County,Jim Wells,2009,Percent,0.232
County,Jim Wells,2010,Percent,0.216
County,Jim Wells,2011,Percent,0.255
County,Jim Wells,2012,Percent,0.20086
County,Jim Wells,2013,Percent,0.224
County,Jim Wells,2015,Percent,0.221
County,Jim Wells,2014,Percent,0.202
County,Jim Wells,2016,Percent,0.232
County,Jim Wells,1989,Percent,0.303
County,Jim Wells,1993,Percent,0.295
County,Jim Wells,1995,Percent,0.299
County,Jim Wells,1997,Percent,0.27
County,Jim Wells,1998,Percent,0.256
County,Jim Wells,1999,Percent,0.241
County,Jim Wells,2000,Percent,0.237
County,Jim Wells,2001,Percent,0.224
County,Jim Wells,2002,Percent,0.221
County,Jim Wells,2003,Percent,0.22
County,Jim Wells,2004,Percent,0.214
County,Jim Wells,2005,Percent,0.247
County,Jim Wells,2017,Percent,0.237
County,Jim Wells,2018,Percent,0.212
County,Jim Wells,2019,Percent,0.21
County,Jim Wells,2019,Number,8385
County,Jim Wells,2018,Number,8552
County,Jim Wells,2017,Number,9579
County,Jim Wells,2016,Number,9459
County,Jim Wells,2014,Number,8249
County,Jim Wells,2015,Number,9025
County,Jim Wells,2013,Number,9223
County,Jim Wells,2012,Number,8295
County,Jim Wells,2011,Number,10441
County,Jim Wells,2010,Number,8753
County,Jim Wells,2009,Number,9402
County,Jim Wells,2008,Number,8744
County,Jim Wells,2007,Number,8951
County,Jim Wells,2006,Number,8950
County,Jim Wells,1989,Number,11262
County,Jim Wells,1993,Number,11622
County,Jim Wells,1995,Number,11916
County,Jim Wells,1997,Number,10859
County,Jim Wells,1998,Number,10318
County,Jim Wells,1999,Number,9352
County,Jim Wells,2000,Number,9319
County,Jim Wells,2001,Number,8860
County,Jim Wells,2002,Number,8841
County,Jim Wells,2003,Number,8883
County,Jim Wells,2004,Number,8680
County,Jim Wells,2005,Number,9983
County,Jim Wells,2020,Number,8051
County,Jim Wells,2020,Percent,0.201
County,Jim Wells,2021,Number,8234
County,Jim Wells,2021,Percent,0.214
County,Jim Wells,2022,Number,9541
County,Jim Wells,2022,Percent,0.248
County,Johnson,1989,Number,11047
County,Johnson,1993,Number,14711
County,Johnson,1995,Number,13627
County,Johnson,1997,Number,13240
County,Johnson,1998,Number,12520
County,Johnson,1999,Number,10921
County,Johnson,2000,Number,13206
County,Johnson,2001,Number,14342
County,Johnson,2002,Number,15040
County,Johnson,2003,Number,15385
County,Johnson,2004,Number,16620
County,Johnson,2005,Number,17644
County,Johnson,2006,Number,14455
County,Johnson,2007,Number,16531
County,Johnson,2008,Number,14139
County,Johnson,2009,Number,17614
County,Johnson,2010,Number,18917
County,Johnson,2011,Number,19581
County,Johnson,2012,Number,19423
County,Johnson,2013,Number,19521
County,Johnson,2015,Number,17955
County,Johnson,2014,Number,20492
County,Johnson,2016,Number,18049
County,Johnson,2017,Number,17019
County,Johnson,2018,Number,17965
County,Johnson,2019,Number,19035
County,Johnson,2019,Percent,0.11
County,Johnson,2018,Percent,0.107
County,Johnson,2017,Percent,0.104
County,Johnson,1989,Percent,0.116
County,Johnson,1993,Percent,0.141
County,Johnson,1995,Percent,0.125
County,Johnson,1997,Percent,0.113
County,Johnson,1998,Percent,0.103
County,Johnson,1999,Percent,0.088
County,Johnson,2000,Percent,0.102
County,Johnson,2001,Percent,0.108
County,Johnson,2002,Percent,0.11
County,Johnson,2003,Percent,0.109
County,Johnson,2004,Percent,0.116
County,Johnson,2005,Percent,0.123
County,Johnson,2016,Percent,0.113
County,Johnson,2014,Percent,0.133
County,Johnson,2015,Percent,0.114
County,Johnson,2013,Percent,0.129
County,Johnson,2012,Percent,0.1292
County,Johnson,2011,Percent,0.131
County,Johnson,2010,Percent,0.128
County,Johnson,2009,Percent,0.114
County,Johnson,2008,Percent,0.094
County,Johnson,2006,Percent,0.099
County,Johnson,2007,Percent,0.113
County,Johnson,2020,Number,16676
County,Johnson,2020,Percent,0.095
County,Johnson,2021,Number,17978
County,Johnson,2021,Percent,0.098
County,Johnson,2022,Number,19258
County,Johnson,2022,Percent,0.1
County,Jones,2007,Percent,0.206
County,Jones,2006,Percent,0.21
County,Jones,2008,Percent,0.236
County,Jones,2009,Percent,0.239
County,Jones,2010,Percent,0.243
County,Jones,2011,Percent,0.258
County,Jones,2012,Percent,0.26586
County,Jones,2013,Percent,0.247
County,Jones,2015,Percent,0.214
County,Jones,2014,Percent,0.234
County,Jones,2016,Percent,0.213
County,Jones,1989,Percent,0.211
County,Jones,1993,Percent,0.227
County,Jones,1995,Percent,0.237
County,Jones,1997,Percent,0.234
County,Jones,1998,Percent,0.218
County,Jones,1999,Percent,0.168
County,Jones,2000,Percent,0.239
County,Jones,2001,Percent,0.255
County,Jones,2002,Percent,0.255
County,Jones,2003,Percent,0.206
County,Jones,2004,Percent,0.205
County,Jones,2005,Percent,0.222
County,Jones,2017,Percent,0.209
County,Jones,2018,Percent,0.22
County,Jones,2019,Percent,0.204
County,Jones,2019,Number,3032
County,Jones,2018,Number,3232
County,Jones,2017,Number,3084
County,Jones,2016,Number,3138
County,Jones,2014,Number,3430
County,Jones,2015,Number,3147
County,Jones,2013,Number,3640
County,Jones,2012,Number,3932
County,Jones,2011,Number,3908
County,Jones,2010,Number,3702
County,Jones,2009,Number,3314
County,Jones,2008,Number,3323
County,Jones,2007,Number,2914
County,Jones,2006,Number,3068
County,Jones,1989,Number,3383
County,Jones,1993,Number,3585
County,Jones,1995,Number,3732
County,Jones,1997,Number,3637
County,Jones,1998,Number,3436
County,Jones,1999,Number,2653
County,Jones,2000,Number,3704
County,Jones,2001,Number,3939
County,Jones,2002,Number,3888
County,Jones,2003,Number,3116
County,Jones,2004,Number,3035
County,Jones,2005,Number,3255
County,Jones,2020,Number,2892
County,Jones,2020,Percent,0.195
County,Jones,2021,Number,2929
County,Jones,2021,Percent,0.197
County,Jones,2022,Number,3224
County,Jones,2022,Percent,0.22
County,Karnes,1989,Number,4450
County,Karnes,1993,Number,3533
County,Karnes,1995,Number,3641
County,Karnes,1997,Number,3732
County,Karnes,1998,Number,3312
County,Karnes,1999,Number,2575
County,Karnes,2000,Number,3143
County,Karnes,2001,Number,3242
County,Karnes,2002,Number,3277
County,Karnes,2003,Number,2811
County,Karnes,2004,Number,2930
County,Karnes,2005,Number,3265
County,Karnes,2006,Number,3027
County,Karnes,2007,Number,3026
County,Karnes,2008,Number,3150
County,Karnes,2009,Number,2951
County,Karnes,2010,Number,3026
County,Karnes,2011,Number,3092
County,Karnes,2012,Number,3226
County,Karnes,2013,Number,2809
County,Karnes,2015,Number,2463
County,Karnes,2014,Number,2735
County,Karnes,2016,Number,2677
County,Karnes,2017,Number,2700
County,Karnes,2018,Number,2751
County,Karnes,2019,Number,2644
County,Karnes,2019,Percent,0.21
County,Karnes,2018,Percent,0.218
County,Karnes,2017,Percent,0.221
County,Karnes,1989,Percent,0.365
County,Karnes,1993,Percent,0.286
County,Karnes,1995,Percent,0.292
County,Karnes,1997,Percent,0.304
County,Karnes,1998,Percent,0.272
County,Karnes,1999,Percent,0.219
County,Karnes,2000,Percent,0.265
County,Karnes,2001,Percent,0.278
County,Karnes,2002,Percent,0.28
County,Karnes,2003,Percent,0.237
County,Karnes,2004,Percent,0.249
County,Karnes,2005,Percent,0.278
County,Karnes,2016,Percent,0.218
County,Karnes,2014,Percent,0.223
County,Karnes,2015,Percent,0.2
County,Karnes,2013,Percent,0.232
County,Karnes,2012,Percent,0.27148
County,Karnes,2011,Percent,0.267
County,Karnes,2010,Percent,0.263
County,Karnes,2009,Percent,0.258
County,Karnes,2008,Percent,0.275
County,Karnes,2006,Percent,0.26
County,Karnes,2007,Percent,0.265
County,Karnes,2020,Number,2254
County,Karnes,2020,Percent,0.175
County,Karnes,2021,Number,2721
County,Karnes,2021,Percent,0.221
County,Karnes,2022,Number,2296
County,Karnes,2022,Percent,0.195
County,Kaufman,2007,Percent,0.11
County,Kaufman,2006,Percent,0.126
County,Kaufman,2008,Percent,0.099
County,Kaufman,2009,Percent,0.122
County,Kaufman,2010,Percent,0.119
County,Kaufman,2011,Percent,0.124
County,Kaufman,2012,Percent,0.1407
County,Kaufman,2013,Percent,0.117
County,Kaufman,2015,Percent,0.131
County,Kaufman,2014,Percent,0.138
County,Kaufman,2016,Percent,0.114
County,Kaufman,1989,Percent,0.158
County,Kaufman,1993,Percent,0.162
County,Kaufman,1995,Percent,0.146
County,Kaufman,1997,Percent,0.138
County,Kaufman,1998,Percent,0.124
County,Kaufman,1999,Percent,0.105
County,Kaufman,2000,Percent,0.113
County,Kaufman,2001,Percent,0.114
County,Kaufman,2002,Percent,0.112
County,Kaufman,2003,Percent,0.115
County,Kaufman,2004,Percent,0.115
County,Kaufman,2005,Percent,0.107
County,Kaufman,2017,Percent,0.093
County,Kaufman,2018,Percent,0.115
County,Kaufman,2019,Percent,0.098
County,Kaufman,2019,Number,13108
County,Kaufman,2018,Number,14539
County,Kaufman,2017,Number,11316
County,Kaufman,2016,Number,13328
County,Kaufman,2014,Number,15114
County,Kaufman,2015,Number,14824
County,Kaufman,2013,Number,12510
County,Kaufman,2012,Number,14789
County,Kaufman,2011,Number,12858
County,Kaufman,2010,Number,12215
County,Kaufman,2009,Number,12428
County,Kaufman,2008,Number,9778
County,Kaufman,2007,Number,10396
County,Kaufman,2006,Number,11525
County,Kaufman,1989,Number,8015
County,Kaufman,1993,Number,9399
County,Kaufman,1995,Number,8993
County,Kaufman,1997,Number,8990
County,Kaufman,1998,Number,8425
County,Kaufman,1999,Number,7313
County,Kaufman,2000,Number,8316
County,Kaufman,2001,Number,8746
County,Kaufman,2002,Number,9065
County,Kaufman,2003,Number,9693
County,Kaufman,2004,Number,10120
County,Kaufman,2005,Number,9386
County,Kaufman,2020,Number,12958
County,Kaufman,2020,Percent,0.092
County,Kaufman,2021,Number,13916
County,Kaufman,2021,Percent,0.089
County,Kaufman,2022,Number,14630
County,Kaufman,2022,Percent,0.086
County,Kendall,1989,Number,2190
County,Kendall,1993,Number,1832
County,Kendall,1995,Number,2056
County,Kendall,1997,Number,2254
County,Kendall,1998,Number,2123
County,Kendall,1999,Number,2443
County,Kendall,2000,Number,2044
County,Kendall,2001,Number,2147
County,Kendall,2002,Number,2169
County,Kendall,2003,Number,2463
County,Kendall,2004,Number,2484
County,Kendall,2005,Number,2526
County,Kendall,2006,Number,2587
County,Kendall,2007,Number,2637
County,Kendall,2008,Number,2506
County,Kendall,2009,Number,2884
County,Kendall,2010,Number,3308
County,Kendall,2011,Number,3459
County,Kendall,2012,Number,3171
County,Kendall,2013,Number,3161
County,Kendall,2015,Number,3206
County,Kendall,2014,Number,3188
County,Kendall,2016,Number,3119
County,Kendall,2017,Number,3160
County,Kendall,2018,Number,3361
County,Kendall,2019,Number,3468
County,Kendall,2019,Percent,0.074
County,Kendall,2018,Percent,0.075
County,Kendall,2017,Percent,0.073
County,Kendall,1989,Percent,0.154
County,Kendall,1993,Percent,0.099
County,Kendall,1995,Percent,0.104
County,Kendall,1997,Percent,0.106
County,Kendall,1998,Percent,0.097
County,Kendall,1999,Percent,0.105
County,Kendall,2000,Percent,0.085
County,Kendall,2001,Percent,0.086
County,Kendall,2002,Percent,0.084
County,Kendall,2003,Percent,0.092
County,Kendall,2004,Percent,0.088
County,Kendall,2005,Percent,0.09
County,Kendall,2016,Percent,0.074
County,Kendall,2014,Percent,0.083
County,Kendall,2015,Percent,0.08
County,Kendall,2013,Percent,0.085
County,Kendall,2012,Percent,0.08944
County,Kendall,2011,Percent,0.101
County,Kendall,2010,Percent,0.1
County,Kendall,2009,Percent,0.086
County,Kendall,2008,Percent,0.077
County,Kendall,2006,Percent,0.087
